name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"void ActivityMainBinding.<clinit>()","com.liangfeizc.databinding.databinding.ActivityMainBinding.<clinit>():void",1,0,  ,14,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,10,97,N,"class java.lang.Object *void ActivityMainBinding.<clinit>()(class java.lang.String *field)",6,0.83,0.00,0,0,10 11 12,1
"ActivityMainBinding.<init>(DataBindingComponent,View)","com.liangfeizc.databinding.databinding.ActivityMainBinding.<init>(android.databinding.DataBindingCom9A16",1,0,  ,112,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,19,97,N,"void ActivityMainBinding.<init>(DataBindingComponent,View)(class com.liangfeizc.databinding.databinding.ActivityMainBinding *this, class android.databinding.DataBindingComponent *bindingComponent, class android.view.View *root)",13,0.92,1.04,4,6,19 20 21 22 23 24 25 26 70,1
"ActivityMainBinding ActivityMainBinding.bind(View)","com.liangfeizc.databinding.databinding.ActivityMainBinding.bind(android.view.View):com.liangfeizc.da0BAA",0,0,  ,22,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,85,97,N,"class com.liangfeizc.databinding.databinding.ActivityMainBinding *ActivityMainBinding ActivityMainBinding.bind(View)(class android.view.View *view)",6,0.00,1.23,0,16,,1
"ActivityMainBinding ActivityMainBinding.bind(View,DataBindingComponent)","com.liangfeizc.databinding.databinding.ActivityMainBinding.bind(android.view.View,android.databindin9E12",1,0,  ,140,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,87,97,N,"class com.liangfeizc.databinding.databinding.ActivityMainBinding *ActivityMainBinding ActivityMainBinding.bind(View,DataBindingComponent)(class android.view.View *view, class android.databinding.DataBindingComponent *bindingComponent)",16,0.00,1.26,3,14,,2
"void ActivityMainBinding.executeBindings()","com.liangfeizc.databinding.databinding.ActivityMainBinding.executeBindings():void",1,0,  ,46,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,60,97,N,"void void ActivityMainBinding.executeBindings()(class com.liangfeizc.databinding.databinding.ActivityMainBinding *this)",16,0.44,0.00,0,0,60 61 62 63 64 67,1
"boolean ActivityMainBinding.hasPendingBindings()","com.liangfeizc.databinding.databinding.ActivityMainBinding.hasPendingBindings():boolean",2,0,  ,66,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,37,97,N,"_Bool boolean ActivityMainBinding.hasPendingBindings()(class com.liangfeizc.databinding.databinding.ActivityMainBinding *this)",19,0.37,0.00,0,0,37 38 39 40 43,2
"ActivityMainBinding ActivityMainBinding.inflate(LayoutInflater)","com.liangfeizc.databinding.databinding.ActivityMainBinding.inflate(android.view.LayoutInflater):com.06F7",1,0,  ,40,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,79,97,N,"class com.liangfeizc.databinding.databinding.ActivityMainBinding *ActivityMainBinding ActivityMainBinding.inflate(LayoutInflater)(class android.view.LayoutInflater *inflater)",6,0.83,1.28,0,18,79,1
"ActivityMainBinding ActivityMainBinding.inflate(LayoutInflater,ViewGroup,boolean,DataBindingComponent)","com.liangfeizc.databinding.databinding.ActivityMainBinding.inflate(android.view.LayoutInflater,andro015C",1,0,  ,42,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,76,97,N,"class com.liangfeizc.databinding.databinding.ActivityMainBinding *ActivityMainBinding ActivityMainBinding.inflate(LayoutInflater,ViewGroup,boolean,DataBindingComponent)(class android.view.LayoutInflater *inflater, class android.view.ViewGroup *root, _Bool attachToRoot, class android.databinding.DataBindingComponent *bindingComponent)",5,0.80,0.48,1,1,76,1
"ActivityMainBinding ActivityMainBinding.inflate(LayoutInflater,DataBindingComponent)","com.liangfeizc.databinding.databinding.ActivityMainBinding.inflate(android.view.LayoutInflater,andro095B",0,0,  ,28,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,82,97,N,"class com.liangfeizc.databinding.databinding.ActivityMainBinding *ActivityMainBinding ActivityMainBinding.inflate(LayoutInflater,DataBindingComponent)(class android.view.LayoutInflater *inflater, class android.databinding.DataBindingComponent *bindingComponent)",6,0.00,1.26,1,16,,1
"ActivityMainBinding ActivityMainBinding.inflate(LayoutInflater,ViewGroup,boolean)","com.liangfeizc.databinding.databinding.ActivityMainBinding.inflate(android.view.LayoutInflater,andro7D38",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,73,97,N,"class com.liangfeizc.databinding.databinding.ActivityMainBinding *ActivityMainBinding ActivityMainBinding.inflate(LayoutInflater,ViewGroup,boolean)(class android.view.LayoutInflater *inflater, class android.view.ViewGroup *root, _Bool attachToRoot)",6,0.83,0.60,0,3,73,1
"void ActivityMainBinding.invalidateAll()","com.liangfeizc.databinding.databinding.ActivityMainBinding.invalidateAll():void",1,0,  ,38,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,29,97,N,"void void ActivityMainBinding.invalidateAll()(class com.liangfeizc.databinding.databinding.ActivityMainBinding *this)",15,0.40,0.85,5,1,29 30 31 33 34,1
"boolean ActivityMainBinding.onFieldChange(int,Object,int)","com.liangfeizc.databinding.databinding.ActivityMainBinding.onFieldChange(int,java.lang.Object,int):b899F",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,53,97,N,"_Bool boolean ActivityMainBinding.onFieldChange(int,Object,int)(class com.liangfeizc.databinding.databinding.ActivityMainBinding *this, int localFieldId, class java.lang.Object *object, int fieldId)",4,0.75,0.00,0,0,53 56,1
"boolean ActivityMainBinding.setVariable(int,Object)","com.liangfeizc.databinding.databinding.ActivityMainBinding.setVariable(int,java.lang.Object):boolean",1,0,  ,16,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityMainBinding.java,46,97,N,"_Bool boolean ActivityMainBinding.setVariable(int,Object)(class com.liangfeizc.databinding.databinding.ActivityMainBinding *this, int variableId, class java.lang.Object *variable)",4,0.75,0.00,0,0,46 49,1
"void ActivityObservableBinding.<clinit>()","com.liangfeizc.databinding.databinding.ActivityObservableBinding.<clinit>():void",1,0,  ,14,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,10,333,N,"class java.lang.Object *void ActivityObservableBinding.<clinit>()(class java.lang.String *field)",6,0.83,0.00,0,0,10 11 12,1
"ActivityObservableBinding.<init>(DataBindingComponent,View)","com.liangfeizc.databinding.databinding.ActivityObservableBinding.<init>(android.databinding.DataBindA56E",0,0,  ,125,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,25,333,N,"void ActivityObservableBinding.<init>(DataBindingComponent,View)(class com.liangfeizc.databinding.databinding.ActivityObservableBinding *this, class android.databinding.DataBindingComponent *bindingComponent, class android.view.View *root)",19,0.00,1.04,4,6,,1
"ActivityObservableBinding ActivityObservableBinding.bind(View)","com.liangfeizc.databinding.databinding.ActivityObservableBinding.bind(android.view.View):com.liangfe1A7D",1,0,  ,46,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,313,333,N,"class com.liangfeizc.databinding.databinding.ActivityObservableBinding *ActivityObservableBinding ActivityObservableBinding.bind(View)(class android.view.View *view)",6,0.83,1.23,0,16,313,1
"ActivityObservableBinding ActivityObservableBinding.bind(View,DataBindingComponent)","com.liangfeizc.databinding.databinding.ActivityObservableBinding.bind(android.view.View,android.data0E3C",2,0,  ,151,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,315,333,N,"class com.liangfeizc.databinding.databinding.ActivityObservableBinding *ActivityObservableBinding ActivityObservableBinding.bind(View,DataBindingComponent)(class android.view.View *view, class android.databinding.DataBindingComponent *bindingComponent)",16,0.44,1.26,3,14,315 316 319,2
"void ActivityObservableBinding.executeBindings()","com.liangfeizc.databinding.databinding.ActivityObservableBinding.executeBindings():void",0,0,TO,334,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,184,333,N,"void void ActivityObservableBinding.executeBindings()(class com.liangfeizc.databinding.databinding.ActivityObservableBinding *this)",107,0.00,1.15,0,13,,22
"ObservableMap ActivityObservableBinding.getMapUser()","com.liangfeizc.databinding.databinding.ActivityObservableBinding.getMapUser():android.databinding.Ob91C2",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,102,333,N,"class android.databinding.ObservableMap *ObservableMap ActivityObservableBinding.getMapUser()(class com.liangfeizc.databinding.databinding.ActivityObservableBinding *this)",4,0.75,0.00,0,0,102 103,1
"PlainUser ActivityObservableBinding.getPlainUser()","com.liangfeizc.databinding.databinding.ActivityObservableBinding.getPlainUser():com.liangfeizc.databBB2D",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,80,333,N,"class com.liangfeizc.databinding.model.PlainUser *PlainUser ActivityObservableBinding.getPlainUser()(class com.liangfeizc.databinding.databinding.ActivityObservableBinding *this)",4,0.75,0.00,0,0,80 81,1
"ObservableUser ActivityObservableBinding.getUser()","com.liangfeizc.databinding.databinding.ActivityObservableBinding.getUser():com.liangfeizc.databindin9695",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,91,333,N,"class com.liangfeizc.databinding.model.ObservableUser *ObservableUser ActivityObservableBinding.getUser()(class com.liangfeizc.databinding.databinding.ActivityObservableBinding *this)",4,0.75,0.00,0,0,91 92,1
"boolean ActivityObservableBinding.hasPendingBindings()","com.liangfeizc.databinding.databinding.ActivityObservableBinding.hasPendingBindings():boolean",2,0,  ,66,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,49,333,N,"_Bool boolean ActivityObservableBinding.hasPendingBindings()(class com.liangfeizc.databinding.databinding.ActivityObservableBinding *this)",19,0.37,0.00,0,0,49 50 51 52 55,2
"ActivityObservableBinding ActivityObservableBinding.inflate(LayoutInflater,ViewGroup,boolean)","com.liangfeizc.databinding.databinding.ActivityObservableBinding.inflate(android.view.LayoutInflater4116",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,301,333,N,"class com.liangfeizc.databinding.databinding.ActivityObservableBinding *ActivityObservableBinding ActivityObservableBinding.inflate(LayoutInflater,ViewGroup,boolean)(class android.view.LayoutInflater *inflater, class android.view.ViewGroup *root, _Bool attachToRoot)",6,0.83,0.60,0,3,301,1
"ActivityObservableBinding ActivityObservableBinding.inflate(LayoutInflater)","com.liangfeizc.databinding.databinding.ActivityObservableBinding.inflate(android.view.LayoutInflater415B",0,0,  ,31,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,307,333,N,"class com.liangfeizc.databinding.databinding.ActivityObservableBinding *ActivityObservableBinding ActivityObservableBinding.inflate(LayoutInflater)(class android.view.LayoutInflater *inflater)",6,0.00,1.28,0,18,,1
"ActivityObservableBinding ActivityObservableBinding.inflate(LayoutInflater,DataBindingComponent)","com.liangfeizc.databinding.databinding.ActivityObservableBinding.inflate(android.view.LayoutInflater9800",1,0,  ,52,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,310,333,N,"class com.liangfeizc.databinding.databinding.ActivityObservableBinding *ActivityObservableBinding ActivityObservableBinding.inflate(LayoutInflater,DataBindingComponent)(class android.view.LayoutInflater *inflater, class android.databinding.DataBindingComponent *bindingComponent)",6,0.83,1.26,1,16,310,1
"ActivityObservableBinding ActivityObservableBinding.inflate(LayoutInflater,ViewGroup,boolean,DataBindingComponent)","com.liangfeizc.databinding.databinding.ActivityObservableBinding.inflate(android.view.LayoutInflaterE7C2",1,0,  ,42,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,304,333,N,"class com.liangfeizc.databinding.databinding.ActivityObservableBinding *ActivityObservableBinding ActivityObservableBinding.inflate(LayoutInflater,ViewGroup,boolean,DataBindingComponent)(class android.view.LayoutInflater *inflater, class android.view.ViewGroup *root, _Bool attachToRoot, class android.databinding.DataBindingComponent *bindingComponent)",5,0.80,0.48,1,1,304,1
"void ActivityObservableBinding.invalidateAll()","com.liangfeizc.databinding.databinding.ActivityObservableBinding.invalidateAll():void",1,0,  ,38,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,41,333,N,"void void ActivityObservableBinding.invalidateAll()(class com.liangfeizc.databinding.databinding.ActivityObservableBinding *this)",15,0.40,0.85,5,1,41 42 43 45 46,1
"boolean ActivityObservableBinding.onChangeAgePlainUser(ObservableInt,int)","com.liangfeizc.databinding.databinding.ActivityObservableBinding.onChangeAgePlainUser(android.databiC02A",2,0,  ,73,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,172,333,N,"_Bool boolean ActivityObservableBinding.onChangeAgePlainUser(ObservableInt,int)(class com.liangfeizc.databinding.databinding.ActivityObservableBinding *this, class android.databinding.ObservableInt *agePlainUser, int fieldId)",17,0.47,0.30,1,0,172 173 175 176 178 180,2
"boolean ActivityObservableBinding.onChangeFirstNamePla(ObservableField,int)","com.liangfeizc.databinding.databinding.ActivityObservableBinding.onChangeFirstNamePla(android.databiB9E6",2,0,  ,73,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ActivityObservableBinding.java,122,333,N,"_Bool boolean ActivityObservableBinding.onChangeFirstNamePla(ObservableField,int)(class com.liangfeizc.databinding.databinding.ActivityObservableBinding *this, class android.databinding.ObservableField *firstNamePlainUser, int fieldId)",17,0.47,0.30,1,0,122 123 125 126 128 130,2
